project_id,snapshot_month,dataset_split,sector_name,ministry_name,agency_name,state_name,time_elapsed_pct,cost_escalation_pct,expenditure_pct,physical_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,schedule_slippage_months,overall_risk_score,active_warnings_count,target_cost_overrun_binary
400169,2026-07,test,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,134.04,33.97,73.6,93.7,20.1,-6.3,1.6,19.0,44.34,4,1.0
400171,2025-07,train,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,88.57,0.0,83.08,95.0,11.92,6.43,,0.0,4.21,0,0.0
400171,2025-08,train,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,90.0,0.0,83.18,95.0,11.82,5.0,0.0,0.0,14.68,2,0.0
400171,2025-09,train,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,193.94,0.0,83.42,95.0,11.58,-5.0,0.0,37.0,49.62,4,0.0
400171,2025-10,train,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,196.97,0.0,84.54,95.0,10.46,-5.0,0.0,37.0,49.35,4,0.0
400171,2025-11,train,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,200.0,0.0,84.96,95.0,10.04,-5.0,0.0,37.0,49.24,4,0.0
400171,2025-12,train,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,203.03,0.0,85.7,95.0,9.3,-5.0,0.0,37.0,49.06,4,0.0
400171,2026-01,train,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,206.06,0.0,86.85,95.0,8.15,-5.0,0.0,37.0,48.77,4,0.0
400171,2026-02,val,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,209.09,0.0,87.2,95.0,7.8,-5.0,0.0,37.0,48.68,4,0.0
400171,2026-03,val,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,212.12,0.0,87.92,95.7,7.78,-4.3,0.7,46.0,38.0,2,0.0
400171,2026-04,val,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,215.15,0.0,88.9,95.8,6.9,-4.2,0.1,46.0,48.26,2,0.0
400171,2026-05,test,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,218.18,0.0,89.11,95.8,6.69,-4.2,0.0,46.0,48.21,4,0.0
400171,2026-06,test,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,221.21,0.0,90.99,94.0,3.01,-6.0,-1.8,46.0,47.74,4,0.0
400171,2026-07,test,Energy Storage,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited [HPCL],Punjab,224.24,0.0,90.85,95.9,5.05,-4.1,1.9,46.0,37.28,2,0.0
400172,2025-07,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,91.21,0.0,44.5,51.0,6.5,-40.21,,,21.88,0,0.0
400172,2025-08,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,92.31,0.0,44.56,51.0,6.44,-41.31,0.0,0.0,32.84,2,0.0
400172,2025-09,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,93.41,0.0,44.56,51.0,6.44,-42.41,0.0,0.0,33.3,2,0.0
400172,2025-10,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,94.51,0.0,44.72,51.0,6.28,-43.51,0.0,24.0,50.47,4,0.0
400172,2025-11,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,95.6,0.0,44.77,51.0,6.23,-44.6,0.0,24.0,50.47,4,0.0
400172,2025-12,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,96.7,0.0,44.92,51.0,6.08,-45.7,0.0,24.0,50.45,4,0.0
400172,2026-01,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,97.8,0.0,44.94,53.0,8.06,-44.8,2.0,24.0,39.95,2,0.0
400172,2026-02,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,98.9,0.0,45.03,53.0,7.97,-45.9,0.0,24.0,50.44,4,0.0
400172,2026-03,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,100.0,0.0,45.58,53.03,7.45,-46.97,0.03,24.0,50.39,4,0.0
400172,2026-04,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,101.1,0.0,46.67,53.03,6.36,-46.97,0.0,24.0,50.3,4,0.0
400172,2026-05,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,102.2,0.0,46.72,53.03,6.31,-46.97,0.0,24.0,50.29,4,0.0
400172,2026-06,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,103.3,0.0,53.36,53.03,-0.33,-46.97,0.0,24.0,49.69,4,0.0
400172,2026-07,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],Jharkhand,104.4,0.0,53.7,53.03,-0.67,-46.97,0.0,24.0,49.66,4,0.0
400173,2025-07,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,87.5,0.0,9.62,30.0,20.38,-57.5,,,38.21,0,0.0
400173,2025-08,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,89.06,0.0,10.46,30.0,19.54,-59.06,0.0,0.0,49.24,2,0.0
400173,2025-09,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,90.62,0.0,12.18,30.0,17.82,-60.62,0.0,0.0,49.62,2,0.0
400173,2025-10,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,92.19,0.0,13.03,30.0,16.97,-62.19,0.0,48.0,59.03,4,0.0
400173,2025-11,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,93.75,0.0,13.18,30.0,16.82,-63.75,0.0,48.0,59.01,4,0.0
400173,2025-12,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,95.31,0.0,13.4,30.0,16.6,-65.31,0.0,48.0,58.97,4,0.0
400173,2026-01,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,96.88,0.0,13.65,31.0,17.35,-65.88,1.0,48.0,48.43,2,0.0
400173,2026-02,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,98.44,0.0,13.8,31.0,17.2,-67.44,0.0,48.0,58.91,4,0.0
400173,2026-03,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,100.0,0.0,15.7,31.52,15.82,-68.48,0.52,48.0,48.11,2,0.0
400173,2026-04,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,101.56,0.0,16.04,31.52,15.48,-68.48,0.0,48.0,58.56,4,0.0
400173,2026-05,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,103.12,0.0,16.08,31.52,15.44,-68.48,0.0,48.0,58.56,4,0.0
400173,2026-06,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,104.69,0.0,16.12,31.52,15.4,-68.48,0.0,48.0,58.55,4,0.0
400173,2026-07,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,106.25,0.0,17.32,31.52,14.2,-68.48,0.0,48.0,58.36,4,0.0
400174,2025-07,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,84.14,69.47,50.4,51.0,0.6,-33.14,,0.0,48.92,2,1.0
400174,2025-08,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,403.23,69.47,50.42,51.0,0.58,-49.0,0.0,116.0,80.5,6,1.0
400174,2025-09,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,406.45,69.47,50.51,53.0,2.49,-47.0,2.0,116.0,70.0,4,1.0
400174,2025-10,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,409.68,69.47,50.52,53.0,2.48,-47.0,0.0,116.0,80.5,6,1.0
400174,2025-11,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,412.9,69.47,50.54,53.0,2.46,-47.0,0.0,116.0,80.5,6,1.0
400174,2025-12,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,416.13,69.47,53.01,53.0,-0.01,-47.0,0.0,116.0,80.5,6,1.0
400174,2026-01,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,419.35,69.47,53.02,53.0,-0.02,-47.0,0.0,116.0,80.5,6,1.0
400174,2026-02,val,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,422.58,69.47,55.94,53.0,-2.94,-47.0,0.0,116.0,80.5,6,1.0
400174,2026-03,val,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,425.81,69.47,55.94,58.1,2.16,-41.9,5.1,116.0,70.0,4,1.0
400174,2026-04,val,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,429.03,69.47,55.94,59.78,3.84,-40.22,1.68,116.0,70.0,4,1.0
400174,2026-05,test,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,432.26,69.47,57.44,64.0,6.56,-36.0,4.22,116.0,70.0,4,1.0
400174,2026-06,test,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,89.4,69.47,57.92,63.76,5.84,-25.64,-0.24,0.0,56.27,4,1.0
400174,2026-07,test,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Jharkhand,90.07,69.47,58.67,64.26,5.59,-25.81,0.5,0.0,45.84,2,1.0
400177,2025-07,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,93.7,0.0,72.12,80.0,7.88,-13.7,,0.0,9.3,0,0.0
400177,2025-08,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,104.35,0.0,73.69,80.0,6.31,-20.0,0.0,12.0,34.85,4,0.0
400177,2025-09,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,105.22,0.0,74.03,80.0,5.97,-20.0,0.0,12.0,34.81,4,0.0
400177,2025-10,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,106.09,0.0,74.24,80.0,5.76,-20.0,0.0,12.0,34.78,4,0.0
400177,2025-11,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,106.96,0.0,74.24,80.0,5.76,-20.0,0.0,12.0,34.78,4,0.0
400177,2025-12,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,107.83,0.0,74.24,80.0,5.76,-20.0,0.0,12.0,34.78,4,0.0
400177,2026-01,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,108.7,0.0,74.11,80.0,5.89,-20.0,0.0,12.0,34.79,4,0.0
400177,2026-02,val,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,109.57,0.0,74.11,80.0,5.89,-20.0,0.0,12.0,34.8,4,0.0
400177,2026-03,val,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,110.43,0.0,74.81,80.77,5.96,-19.23,0.77,12.0,23.88,2,0.0
400177,2026-04,val,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,111.3,0.0,77.45,80.77,3.32,-19.23,0.0,12.0,34.05,4,0.0
400177,2026-05,test,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,112.17,0.0,77.44,80.77,3.33,-19.23,0.0,12.0,34.05,4,0.0
400177,2026-06,test,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,113.04,0.0,77.58,80.77,3.19,-19.23,0.0,24.0,46.63,4,0.0
400177,2026-07,test,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,113.91,0.0,77.58,80.77,3.19,-19.23,0.0,24.0,46.63,4,0.0
400178,2025-07,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,76.47,0.0,75.56,35.0,-40.56,-41.47,,,35.94,2,0.0
400178,2025-08,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,77.65,0.0,75.56,35.0,-40.56,-42.65,0.0,0.0,46.93,4,0.0
400178,2025-09,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,78.82,0.0,75.56,35.0,-40.56,-43.82,0.0,0.0,47.42,4,0.0
400178,2025-10,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,80.0,0.0,75.58,34.0,-41.58,-46.0,-1.0,0.0,48.34,4,0.0
400178,2025-11,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,81.18,0.0,75.62,34.0,-41.62,-47.18,0.0,0.0,48.83,4,0.0
400178,2025-12,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,82.35,0.0,75.72,34.0,-41.72,-48.35,0.0,0.0,49.3,4,0.0
400178,2026-01,train,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,83.53,0.0,76.59,34.0,-42.59,-49.53,0.0,0.0,49.67,4,0.0
400178,2026-02,val,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,84.71,0.0,76.6,37.0,-39.6,-47.71,3.0,0.0,38.41,2,0.0
400178,2026-03,val,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,85.88,0.0,76.72,37.01,-39.71,-48.87,0.01,0.0,49.38,4,0.0
400178,2026-04,val,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,87.06,0.0,79.32,40.54,-38.78,-46.52,3.53,0.0,37.52,2,0.0
400178,2026-05,test,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,88.24,0.0,78.97,40.63,-38.34,-47.61,0.09,0.0,48.52,4,0.0
400178,2026-06,test,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,89.41,0.0,96.18,40.63,-55.55,-48.78,0.0,0.0,46.54,4,0.0
400178,2026-07,test,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,90.59,0.0,96.25,40.63,-55.62,-49.96,0.0,0.0,47.02,4,0.0
400179,2025-07,train,Coal,Ministry of Coal,Mahanadi Coalfields Limited (MCL,Odisha,30.61,100.98,19.78,21.0,1.22,-9.61,,,39.04,2,1.0
400180,2025-07,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,85.45,0.0,14.26,16.0,1.74,-69.45,,0.0,37.72,0,0.0
400180,2025-08,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,87.27,0.0,14.37,16.0,1.63,-71.27,0.0,0.0,48.98,2,0.0
400180,2025-09,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,89.09,0.0,14.37,16.0,1.63,-73.09,0.0,0.0,49.74,2,0.0
400180,2025-10,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,90.91,0.0,14.43,16.0,1.57,-74.91,0.0,48.0,54.04,4,0.0
400180,2025-11,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,92.73,0.0,14.52,16.0,1.48,-76.73,0.0,48.0,54.03,4,0.0
400180,2025-12,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,94.55,0.0,14.62,16.0,1.38,-78.55,0.0,48.0,54.02,4,0.0
400180,2026-01,train,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,96.36,0.0,14.64,17.0,2.36,-79.36,1.0,48.0,43.52,2,0.0
400180,2026-02,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,98.18,0.0,14.69,17.0,2.31,-81.18,0.0,48.0,54.01,4,0.0
400180,2026-03,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,100.0,0.0,15.47,17.09,1.62,-82.91,0.09,48.0,53.93,4,0.0
400180,2026-04,val,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,101.82,0.0,15.57,17.1,1.53,-82.9,0.01,48.0,53.92,4,0.0
400180,2026-05,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,103.64,0.0,15.57,17.1,1.53,-82.9,0.0,48.0,53.92,4,0.0
400180,2026-06,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,105.45,0.0,15.6,17.13,1.53,-82.87,0.03,48.0,53.92,4,0.0
400180,2026-07,test,Coal,Ministry of Coal,Eastern Coal Fields Limited [ECL],West Bengal,107.27,0.0,17.29,17.13,-0.16,-82.87,0.0,48.0,53.75,4,0.0
400182,2025-07,train,Coal,Ministry of Coal,ECL - CIL,West Bengal,81.13,0.0,0.94,14.0,13.06,-67.13,,,37.47,0,0.0
400182,2025-08,train,Coal,Ministry of Coal,ECL - CIL,West Bengal,82.08,0.0,0.94,14.0,13.06,-68.08,0.0,0.0,48.37,2,0.0
400182,2025-09,train,Coal,Ministry of Coal,ECL - CIL,West Bengal,83.02,0.0,0.98,14.0,13.02,-69.02,0.0,0.0,48.76,2,0.0
400182,2025-10,train,Coal,Ministry of Coal,ECL - CIL,West Bengal,83.96,0.0,0.99,14.0,13.01,-69.96,0.0,36.0,54.77,4,0.0
400182,2025-11,train,Coal,Ministry of Coal,ECL - CIL,West Bengal,84.91,0.0,0.99,14.0,13.01,-70.91,0.0,36.0,54.77,4,0.0
400182,2025-12,train,Coal,Ministry of Coal,ECL - CIL,West Bengal,85.85,0.0,0.99,14.0,13.01,-71.85,0.0,36.0,54.77,4,0.0
400182,2026-01,train,Coal,Ministry of Coal,ECL - CIL,West Bengal,86.79,0.0,1.04,14.0,12.96,-72.79,0.0,36.0,54.77,4,0.0
400182,2026-02,val,Coal,Ministry of Coal,ECL - CIL,West Bengal,87.74,0.0,1.04,14.0,12.96,-73.74,0.0,36.0,54.77,4,0.0
400182,2026-03,val,Coal,Ministry of Coal,ECL - CIL,West Bengal,88.68,0.0,1.07,14.61,13.54,-74.07,0.61,36.0,44.27,2,0.0
400182,2026-04,val,Coal,Ministry of Coal,ECL - CIL,West Bengal,89.62,0.0,1.07,14.61,13.54,-75.01,0.0,36.0,54.77,4,0.0
400192,2025-07,train,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,91.3,0.0,37.9,34.0,-3.9,-57.3,,0.0,41.25,0,0.0
400192,2025-08,train,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,92.17,0.0,37.76,34.0,-3.76,-58.17,0.0,0.0,52.15,2,0.0
400192,2025-09,train,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,93.22,0.0,37.79,35.0,-2.79,-58.22,1.0,0.0,41.66,0,0.0
400192,2025-10,train,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,94.07,0.0,37.83,35.0,-2.83,-59.07,0.0,0.0,52.51,2,0.0
400192,2025-11,train,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,94.92,0.0,37.86,36.0,-1.86,-58.92,1.0,0.0,41.94,0,0.0
400192,2025-12,train,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,95.76,0.0,37.9,36.0,-1.9,-59.76,0.0,0.0,52.78,2,0.0
400192,2026-01,train,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,96.61,0.0,37.93,36.0,-1.93,-60.61,0.0,0.0,53.13,2,0.0
400192,2026-02,val,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,97.46,0.0,37.97,36.0,-1.97,-61.46,0.0,0.0,53.48,2,0.0
400192,2026-03,val,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,98.31,0.0,37.98,36.0,-1.98,-62.31,0.0,0.0,53.83,2,0.0
400192,2026-04,val,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,99.15,0.0,38.02,36.0,-2.02,-63.15,0.0,0.0,54.17,2,0.0
400192,2026-05,test,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,100.0,0.0,38.05,36.0,-2.05,-64.0,0.0,0.0,54.52,2,0.0
400192,2026-06,test,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,100.85,0.0,39.02,36.5,-2.52,-63.5,0.5,0.0,43.54,0,0.0
400192,2026-07,test,Coal,Ministry of Power,Damodar Valley Corporation,Jharkhand,101.69,0.0,39.52,37.0,-2.52,-63.0,0.5,7.0,50.54,2,0.0
400203,2025-07,train,Coal,Ministry of Coal,Railway,Chhattisgarh,88.5,0.0,20.34,40.0,19.66,-48.5,,0.0,37.87,0,1.0
400203,2025-08,train,Coal,Ministry of Coal,Railway,Chhattisgarh,84.47,0.0,20.64,41.0,20.36,-43.47,1.0,0.0,35.76,0,1.0
400203,2025-09,train,Coal,Ministry of Coal,Railway,Chhattisgarh,85.44,0.0,20.77,41.0,20.23,-44.44,0.0,0.0,46.66,2,1.0
400203,2025-10,train,Coal,Ministry of Coal,Railway,Chhattisgarh,86.41,0.0,20.94,42.0,21.06,-44.41,1.0,0.0,36.15,0,1.0
400203,2025-11,train,Coal,Ministry of Coal,Railway,Chhattisgarh,87.38,0.0,26.09,42.0,15.91,-45.38,0.0,0.0,47.06,2,1.0
400203,2025-12,train,Coal,Ministry of Coal,Railway,Chhattisgarh,88.35,0.0,28.72,42.0,13.28,-46.35,0.0,0.0,47.47,2,1.0
400203,2026-01,train,Coal,Ministry of Coal,Railway,Chhattisgarh,89.32,44.62,21.99,42.0,20.01,-47.32,0.0,0.0,65.37,4,1.0
400203,2026-02,val,Coal,Ministry of Coal,Railway,Chhattisgarh,90.29,44.62,23.04,43.0,19.96,-47.29,1.0,0.0,54.86,2,1.0
400203,2026-03,val,Coal,Ministry of Coal,Railway,Chhattisgarh,91.26,44.62,25.37,43.2,17.83,-48.06,0.2,0.0,55.19,2,1.0
400203,2026-04,val,Coal,Ministry of Coal,Railway,Chhattisgarh,92.23,44.62,25.66,43.5,17.84,-48.73,0.3,0.0,55.47,2,1.0
400203,2026-05,test,Coal,Ministry of Coal,Railway,Chhattisgarh,93.2,44.62,25.66,43.5,17.84,-49.7,0.0,0.0,66.37,4,1.0
400203,2026-06,test,Coal,Ministry of Coal,Railway,Chhattisgarh,94.17,44.62,32.51,43.7,11.19,-50.47,0.2,0.0,56.2,2,1.0
400203,2026-07,test,Coal,Ministry of Coal,Railway,Chhattisgarh,95.15,44.62,32.51,43.7,11.19,-51.45,0.0,0.0,67.11,4,1.0
400220,2025-07,train,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,94.52,12.54,74.88,94.0,19.12,-0.52,,0.0,21.91,2,1.0
400220,2025-08,train,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,376.67,12.54,74.88,94.0,19.12,-6.0,0.0,90.0,67.19,6,1.0
400220,2025-09,train,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,380.0,12.54,75.26,94.0,18.74,-6.0,0.0,90.0,66.97,6,1.0
400220,2025-10,train,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,383.33,12.54,75.48,94.0,18.52,-6.0,0.0,90.0,66.84,6,1.0
400220,2025-11,train,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,386.67,12.54,76.33,94.0,17.67,-6.0,0.0,90.0,66.32,6,1.0
400220,2025-12,train,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,390.0,11.53,76.6,94.0,17.4,-6.0,0.0,90.0,65.51,6,1.0
400220,2026-01,train,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,393.33,11.53,77.42,94.0,16.58,-6.0,0.0,90.0,65.02,6,1.0
400220,2026-02,val,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,396.67,11.53,77.91,94.0,16.09,-6.0,0.0,90.0,64.72,6,1.0
400220,2026-03,val,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,400.0,11.53,78.9,95.0,16.1,-5.0,1.0,90.0,53.63,4,1.0
400220,2026-04,val,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,403.33,24.32,70.96,95.1,24.14,-4.9,0.1,99.0,75.77,4,1.0
400220,2026-05,test,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,406.67,24.32,71.88,95.15,23.27,-4.85,0.05,99.0,75.77,6,1.0
400220,2026-06,test,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,410.0,24.32,73.46,95.15,21.69,-4.85,0.0,99.0,75.77,6,1.0
400220,2026-07,test,Railways,Ministry of Railways,Indian Railway Construction International Limited [IRCON],Chhattisgarh,413.33,24.32,73.46,95.15,21.69,-4.85,0.0,99.0,75.77,6,1.0
400223,2025-07,train,Railways,Ministry of Railways,Ministry of Railways,,79.59,37.59,61.0,80.0,19.0,0.41,,0.0,26.43,2,1.0
400223,2025-08,train,Railways,Ministry of Railways,Ministry of Railways,,96.7,37.59,61.0,80.0,19.0,-16.7,0.0,12.0,56.54,6,1.0
400223,2025-09,train,Railways,Ministry of Railways,Ministry of Railways,,97.17,37.59,61.0,80.0,19.0,-17.17,0.0,12.0,56.74,6,1.0
400223,2025-10,train,Railways,Ministry of Railways,Ministry of Railways,,97.64,37.59,61.0,80.0,19.0,-17.64,0.0,12.0,56.94,6,1.0
400223,2025-11,train,Railways,Ministry of Railways,Ministry of Railways,,92.86,37.59,61.0,80.0,19.0,-12.86,0.0,12.0,54.93,6,1.0
400223,2025-12,train,Railways,Ministry of Railways,Ministry of Railways,,93.3,37.59,64.55,80.0,15.45,-13.3,0.0,12.0,54.51,6,1.0
400223,2026-01,train,Railways,Ministry of Railways,Ministry of Railways,,93.75,37.59,64.55,80.0,15.45,-13.75,0.0,12.0,54.7,6,1.0
400223,2026-02,val,Railways,Ministry of Railways,Ministry of Railways,,94.2,37.59,64.55,80.0,15.45,-14.2,0.0,12.0,54.88,6,1.0
400223,2026-03,val,Railways,Ministry of Railways,Ministry of Railways,,94.64,37.59,64.55,80.0,15.45,-14.64,0.0,12.0,55.07,6,1.0
400223,2026-04,val,Railways,Ministry of Railways,Ministry of Railways,,95.09,37.59,64.76,80.0,15.24,-15.09,0.0,12.0,55.22,6,1.0
400223,2026-05,test,Railways,Ministry of Railways,Ministry of Railways,,95.54,37.59,64.92,80.0,15.08,-15.54,0.0,12.0,55.38,6,1.0
400223,2026-06,test,Railways,Ministry of Railways,Ministry of Railways,,95.98,37.59,65.77,81.0,15.23,-14.98,1.0,12.0,44.5,4,1.0
400223,2026-07,test,Railways,Ministry of Railways,Ministry of Railways,,104.55,145.24,72.5,80.0,7.5,-20.0,-1.0,36.0,80.5,6,1.0
