project_id,snapshot_month,dataset_split,time_elapsed_pct,time_remaining_pct,cost_escalation_pct,cost_growth_factor,expenditure_pct,physical_progress_pct,financial_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,expenditure_velocity,progress_3m_delta,schedule_slippage_months,overall_risk_score,active_warnings_count,sector_name,ministry_name,agency_name,state_name,target_cost_overrun_binary,target_final_cost_cr,target_cost_overrun_amount_cr,target_cost_overrun_pct,target_schedule_overrun_binary,target_delay_months,is_censored,target_observation_month,feature_version,target_version,leakage_check_passed
400012,2025-10,train,227.78,-127.78,0.0,1.0,79.89,93.0,79.89,13.11,-7.0,0.0,79.67,1.0,48.0,63.0,4,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2025-11,train,230.56,-130.56,0.0,1.0,80.65,93.0,80.65,12.35,-7.0,0.0,76.16,1.0,48.0,63.0,4,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2025-12,train,233.33,-133.33,0.0,1.0,81.46,94.0,81.46,12.54,-6.0,1.0,82.0,1.0,51.0,52.5,2,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2026-01,train,236.11,-136.11,0.0,1.0,79.86,94.0,79.86,14.14,-6.0,0.0,-161.09,1.0,51.0,63.0,4,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2026-02,val,238.89,-138.89,0.0,1.0,80.59,94.0,80.59,13.41,-6.0,0.0,73.59,1.0,51.0,63.0,4,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2026-03,val,241.67,-141.67,0.0,1.0,81.42,94.9,81.42,13.48,-5.1,0.9,83.65,0.9,54.0,52.5,2,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2026-04,val,244.44,-144.44,0.0,1.0,84.55,95.2,84.55,10.65,-4.8,0.3,315.74,1.2,54.0,52.5,2,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2026-05,test,247.22,-147.22,0.0,1.0,85.11,95.4,85.11,10.29,-4.6,0.2,56.13,1.4,54.0,52.5,2,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2026-06,test,250.0,-150.0,0.0,1.0,85.97,95.7,85.97,9.73,-4.3,0.3,86.64,0.8,54.0,52.5,2,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400012,2026-07,test,252.78,-152.78,0.0,1.0,84.3,96.0,84.3,11.7,-4.0,0.3,-168.14,0.8,58.0,52.5,2,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,0.0,10088.0,0.0,0.0,1.0,58.0,0,2026-07,v1.0,v1.0,1
400013,2025-07,train,81.82,18.18,16.36,1.164,30.35,72.0,30.35,41.65,-9.82,,,,0.0,30.21,2,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2025-08,train,160.87,-60.87,16.36,1.164,31.98,73.0,31.98,41.02,-27.0,1.0,500.0,,21.0,59.48,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2025-09,train,165.22,-65.22,16.36,1.164,31.98,75.0,31.98,43.02,-25.0,2.0,0.0,,21.0,58.64,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2025-10,train,169.57,-69.57,16.36,1.164,31.98,76.0,31.98,44.02,-24.0,1.0,0.0,4.0,21.0,58.22,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2025-11,train,173.91,-73.91,16.36,1.164,31.98,78.0,31.98,46.02,-22.0,2.0,0.0,5.0,21.0,57.38,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2025-12,train,178.26,-78.26,16.36,1.164,31.98,80.0,31.98,48.02,-20.0,2.0,0.0,5.0,21.0,56.54,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2026-01,train,182.61,-82.61,16.36,1.164,31.98,82.0,31.98,50.02,-18.0,2.0,0.0,6.0,21.0,55.7,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2026-02,val,186.96,-86.96,16.36,1.164,31.98,83.0,31.98,51.02,-17.0,1.0,0.0,5.0,21.0,55.28,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2026-03,val,191.3,-91.3,16.36,1.164,31.98,83.7,31.98,51.72,-16.3,0.7,0.0,3.7,21.0,54.98,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2026-04,val,195.65,-95.65,16.36,1.164,31.98,84.0,31.98,52.02,-16.0,0.3,0.0,2.0,21.0,54.86,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2026-05,test,200.0,-100.0,-41.51,0.585,63.61,85.0,63.61,21.39,-15.0,1.0,0.0,2.0,33.0,52.5,2,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2026-06,test,204.35,-104.35,-41.51,0.585,55.57,85.0,55.57,29.43,-15.0,0.0,-1238.7,1.3,33.0,63.0,4,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400013,2026-07,test,208.7,-108.7,-41.51,0.585,56.67,87.7,56.67,31.03,-12.3,2.7,169.72,3.7,33.0,52.5,2,Telecommunications,Department of Telecommunications,Department of Telecommunications [DoT],Unknown,0.0,15392.84,-10923.16,-41.51,1.0,33.0,0,2026-07,v1.0,v1.0,1
400018,2025-07,train,44.3,55.7,0.0,1.0,52.42,62.0,52.42,9.58,17.7,,,,,7.16,0,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2025-08,train,45.57,54.43,0.0,1.0,52.45,62.0,52.45,9.55,16.43,0.0,0.29,,0.0,17.65,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2025-09,train,46.84,53.16,0.0,1.0,52.55,62.0,52.55,9.45,15.16,0.0,0.85,,0.0,17.64,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2025-10,train,48.1,51.9,0.0,1.0,52.55,62.0,52.55,9.45,13.9,0.0,0.01,0.0,0.0,17.64,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2025-11,train,49.37,50.63,0.0,1.0,52.59,62.0,52.59,9.41,12.63,0.0,0.31,0.0,0.0,17.63,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2025-12,train,50.63,49.37,0.0,1.0,52.71,62.0,52.71,9.29,11.37,0.0,1.07,0.0,0.0,17.61,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2026-01,train,51.9,48.1,0.0,1.0,52.91,63.0,52.91,10.09,11.1,1.0,1.68,1.0,0.0,7.08,0,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2026-02,val,53.16,46.84,0.0,1.0,52.98,63.0,52.98,10.02,9.84,0.0,0.63,1.0,0.0,17.57,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2026-03,val,54.43,45.57,0.0,1.0,52.98,63.22,52.98,10.24,8.79,0.22,0.0,1.22,0.0,7.07,0,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2026-04,val,55.7,44.3,0.0,1.0,52.97,63.22,52.97,10.25,7.52,0.0,-0.06,0.22,0.0,17.57,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2026-05,test,56.96,43.04,0.0,1.0,52.97,63.22,52.97,10.25,6.26,0.0,0.0,0.22,0.0,17.57,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2026-06,test,58.23,41.77,0.0,1.0,53.05,63.3,53.05,10.25,5.07,0.08,0.7,0.08,0.0,17.56,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400018,2026-07,test,59.49,40.51,0.0,1.0,53.05,63.3,53.05,10.25,3.81,0.0,0.0,0.08,0.0,17.56,2,Coal,Ministry of Coal,ECL - CIL,Jharkhand,,,,,,,1,2026-07,v1.0,v1.0,1
400019,2025-07,train,50.94,49.06,137.53,2.375,20.02,9.0,20.02,-11.02,-41.94,,,,0.0,57.57,2,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2025-08,train,83.16,16.84,137.61,2.376,20.93,16.0,20.93,-4.93,-67.16,7.0,10.63,,9.0,70.0,4,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2025-09,train,84.21,15.79,137.61,2.376,21.89,16.0,21.89,-5.89,-68.21,0.0,11.17,,9.0,80.5,6,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2025-10,train,85.26,14.74,137.61,2.376,23.65,16.0,23.65,-7.65,-69.26,0.0,20.58,7.0,9.0,80.5,6,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2025-11,train,86.32,13.68,137.61,2.376,24.6,17.0,24.6,-7.6,-69.32,1.0,11.22,1.0,9.0,70.0,4,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2025-12,train,87.37,12.63,137.61,2.376,35.49,25.0,35.49,-10.49,-62.37,8.0,127.39,9.0,9.0,74.72,4,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2026-01,train,88.42,11.58,137.61,2.376,37.64,25.0,37.64,-12.64,-63.42,0.0,25.26,9.0,9.0,86.19,6,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2026-02,val,89.47,10.53,137.61,2.376,40.67,25.0,40.67,-15.67,-64.47,0.0,35.39,8.0,9.0,87.55,6,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2026-03,val,90.53,9.47,137.61,2.376,41.08,25.0,41.08,-16.08,-65.53,0.0,4.8,0.0,9.0,87.74,6,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2026-04,val,91.58,8.42,137.61,2.376,44.35,25.0,44.35,-19.35,-66.58,0.0,38.37,0.0,9.0,89.21,6,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2026-05,test,92.63,7.37,137.61,2.376,46.31,25.0,46.31,-21.31,-67.63,0.0,22.97,0.0,9.0,90.09,8,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400019,2026-06,test,93.68,6.32,137.61,2.376,47.86,38.0,47.86,-9.86,-55.68,13.0,18.06,13.0,9.0,67.84,4,Railways,Ministry of Railways,Central Railway,Maharashtra,1.0,1170.83,677.83,137.49,1.0,9.0,0,2026-06,v1.0,v1.0,1
400022,2025-07,train,37.5,62.5,0.0,1.0,67.62,14.0,67.62,-53.62,-23.5,,,,0.0,40.73,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2025-08,train,38.54,61.46,0.0,1.0,68.46,15.0,68.46,-53.46,-23.54,1.0,23.48,,0.0,40.33,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2025-09,train,39.58,60.42,0.0,1.0,69.04,16.0,69.04,-53.04,-23.58,1.0,16.28,,0.0,40.06,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2025-10,train,40.62,59.38,0.0,1.0,72.0,17.0,72.0,-55.0,-23.62,1.0,82.94,3.0,0.0,38.63,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2025-11,train,41.67,58.33,0.0,1.0,72.8,17.0,72.8,-55.8,-24.67,0.0,22.44,2.0,0.0,49.18,4,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2025-12,train,42.71,57.29,0.0,1.0,74.99,17.0,74.99,-57.99,-25.71,0.0,61.05,1.0,0.0,48.55,4,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2026-01,train,43.75,56.25,0.0,1.0,77.98,20.0,77.98,-57.98,-23.75,3.0,83.87,3.0,0.0,35.76,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2026-02,val,44.79,55.21,0.0,1.0,82.62,30.0,82.62,-52.62,-14.79,10.0,129.7,13.0,0.0,29.72,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2026-03,val,45.83,54.17,0.0,1.0,82.98,30.0,82.98,-52.98,-15.83,0.0,10.15,13.0,0.0,40.48,4,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2026-04,val,46.88,53.12,0.0,1.0,87.18,37.0,87.18,-50.18,-9.88,7.0,117.51,17.0,0.0,25.43,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2026-05,test,47.92,52.08,0.0,1.0,91.83,37.0,91.83,-54.83,-10.92,0.0,130.0,7.0,0.0,34.09,4,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2026-06,test,48.96,51.04,0.0,1.0,93.51,45.0,93.51,-48.51,-3.96,8.0,47.19,15.0,0.0,19.84,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400022,2026-07,test,50.0,50.0,14.3,1.143,61.08,48.0,61.08,-13.08,-2.0,3.0,-662.93,11.0,0.0,31.73,2,Railways,Ministry of Railways,North Western Railway [NWR],,1.0,3198.16,400.16,14.3,0.0,0.0,0,2026-07,v1.0,v1.0,1
400023,2025-07,train,-31.25,131.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,13.11,0,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2025-08,train,70.64,29.36,0.0,1.0,0.0,0.0,0.0,0.0,-70.64,0.0,0.0,,0.0,53.28,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2025-10,train,72.48,27.52,0.0,1.0,0.0,0.0,0.0,0.0,-72.48,0.0,0.0,,0.0,54.05,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2025-11,train,73.39,26.61,0.0,1.0,0.0,0.0,0.0,0.0,-73.39,0.0,0.0,0.0,0.0,54.43,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2025-12,train,74.31,25.69,0.0,1.0,0.0,0.0,0.0,0.0,-74.31,0.0,0.0,0.0,0.0,54.82,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2026-01,train,75.23,24.77,0.0,1.0,0.13,0.0,0.13,-0.13,-75.23,0.0,0.94,0.0,0.0,55.19,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2026-02,val,76.15,23.85,0.0,1.0,0.13,0.0,0.13,-0.13,-76.15,0.0,0.0,0.0,0.0,55.57,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2026-03,val,77.06,22.94,0.0,1.0,0.13,0.3,0.13,0.17,-76.76,0.3,0.0,0.3,0.0,45.33,0,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2026-04,val,77.98,22.02,0.0,1.0,0.13,0.3,0.13,0.17,-77.68,0.0,0.0,0.3,0.0,56.22,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2026-05,test,78.9,21.1,0.0,1.0,0.13,0.0,0.13,-0.13,-78.9,-0.3,0.0,0.0,23.0,58.59,4,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2026-06,test,79.82,20.18,0.0,1.0,0.46,0.5,0.46,0.04,-79.32,0.5,2.49,0.2,23.0,48.05,2,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400023,2026-07,test,80.73,19.27,0.0,1.0,0.46,0.5,0.46,0.04,-80.23,0.0,0.0,0.2,23.0,58.55,4,Railways,Ministry of Railways,South Western Railway [SWR] - II,Karnataka,0.0,749.0,0.0,0.0,1.0,23.0,0,2026-07,v1.0,v1.0,1
400033,2025-07,train,54.29,45.71,0.0,1.0,3.53,26.0,3.53,22.47,-28.29,,,,,21.68,0,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2025-08,train,68.04,31.96,0.0,1.0,12.01,26.0,12.01,13.99,-42.04,0.0,49.21,,0.0,37.1,2,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2025-09,train,69.07,30.93,0.0,1.0,12.02,28.0,12.02,15.98,-41.07,2.0,0.04,,0.0,26.19,0,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2025-10,train,70.1,29.9,0.0,1.0,12.71,28.0,12.71,15.29,-42.1,0.0,4.0,2.0,0.0,37.05,2,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2025-11,train,71.13,28.87,0.0,1.0,13.94,31.0,13.94,17.06,-40.13,3.0,7.18,5.0,0.0,25.6,0,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2025-12,train,72.16,27.84,0.0,1.0,14.59,31.0,14.59,16.41,-41.16,0.0,3.78,3.0,0.0,36.47,2,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2026-01,train,73.2,26.8,0.0,1.0,14.94,33.0,14.94,18.06,-40.2,2.0,2.04,5.0,0.0,25.53,0,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2026-02,val,74.23,25.77,0.0,1.0,18.16,33.0,18.16,14.84,-41.23,0.0,18.69,2.0,0.0,36.13,2,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2026-03,val,75.26,24.74,0.0,1.0,19.23,33.15,19.23,13.92,-42.11,0.15,6.19,2.15,0.0,36.39,0,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2026-04,val,76.29,23.71,0.0,1.0,19.32,33.91,19.32,14.59,-42.38,0.76,0.52,0.91,0.0,26.0,0,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2026-05,test,77.32,22.68,0.0,1.0,19.32,33.91,19.32,14.59,-43.41,0.0,0.0,0.91,0.0,36.93,2,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2026-06,test,78.35,21.65,0.0,1.0,19.32,33.91,19.32,14.59,-44.44,0.0,0.0,0.76,0.0,37.36,2,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400033,2026-07,test,79.38,20.62,0.0,1.0,19.32,34.25,19.32,14.93,-45.13,0.34,0.0,0.34,0.0,27.15,0,Coal,Ministry of Coal,Western Coalfields Limited [WCL],Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
400035,2025-07,train,94.87,5.13,0.0,1.0,71.0,84.0,71.0,13.0,-10.87,,,,0.0,7.9,0,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2025-08,train,79.17,20.83,0.0,1.0,72.88,86.0,72.88,13.12,6.83,2.0,12.38,,0.0,3.11,0,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2025-09,train,81.25,18.75,0.0,1.0,73.77,88.0,73.77,14.23,6.75,2.0,5.79,,0.0,3.01,0,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2025-10,train,102.56,-2.56,0.0,1.0,77.73,89.0,77.73,11.27,-11.0,1.0,26.02,5.0,9.0,16.63,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2025-11,train,105.13,-5.13,0.0,1.0,79.12,90.0,79.12,10.88,-10.0,1.0,9.1,4.0,9.0,16.05,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2025-12,train,107.69,-7.69,0.0,1.0,80.31,92.0,80.31,11.69,-8.0,2.0,7.84,4.0,9.0,15.07,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2026-01,train,110.26,-10.26,0.0,1.0,76.3,94.0,76.3,17.7,-6.0,2.0,-26.34,5.0,9.0,14.69,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2026-02,val,112.82,-12.82,0.0,1.0,77.6,96.0,77.6,18.4,-4.0,2.0,8.55,6.0,9.0,13.7,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2026-03,val,115.38,-15.38,0.0,1.0,81.89,96.6,81.89,14.71,-3.4,0.6,28.1,4.6,9.0,12.96,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2026-04,val,117.95,-17.95,0.0,1.0,81.89,97.0,81.89,15.11,-3.0,0.4,0.0,3.0,9.0,12.79,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
400035,2026-05,test,120.51,-20.51,0.0,1.0,82.59,97.7,82.59,15.11,-2.3,0.7,4.64,1.7,9.0,12.41,2,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tripura,0.0,656.0,0.0,0.0,1.0,9.0,0,2026-05,v1.0,v1.0,1
